task_id,method,success,recovered,silent_failure,failure_detected,failure_signal,failure_class,actual_faults,final_answer,tool_calls,model_calls,verifier_calls,recovery_steps,latency_ms,cost_proxy,escalated,logs,recovery_budget,fault_intensity,seed,category
planning_018,retry_only,True,True,False,False,,,['timeout'],Product B is available with stock of 8.,4,0,0,1,5090,4,False,"[{'step': 'retry_execution', 'attempt': 0, 'response': {'tool': 'task_executor', 'status': 'error', 'error_type': 'timeout', 'output': None, 'latency_ms': 5020, 'tool_trace': [{'step_index': 0, 'tool': 'tool_registry', 'args': {'task_description': 'inventory lookup for Product B'}, 'fault_eligible': False, 'seed': 373702487, 'response': {'tool': 'tool_registry', 'status': 'success', 'output': ['document_search', 'policy_lookup', 'customer_lookup', 'order_lookup', 'inventory_lookup', 'calculator', 'shipping_estimator', 'evidence_checker'], 'latency_ms': 20, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}, {'step_index': 1, 'tool': 'inventory_lookup', 'args': {'product_name': 'Product B'}, 'fault_eligible': True, 'seed': 767474885, 'response': {'tool': 'inventory_lookup', 'status': 'error', 'error_type': 'timeout', 'output': None, 'latency_ms': 5000, 'fault_injected': True, 'fault_type': 'timeout', 'actual_fault_type': 'timeout'}}], 'actual_faults': ['timeout']}}, {'step': 'retry_execution', 'attempt': 1, 'response': {'tool': 'task_executor', 'status': 'success', 'output': 'Product B is available with stock of 8.', 'latency_ms': 70, 'tool_trace': [{'step_index': 0, 'tool': 'tool_registry', 'args': {'task_description': 'inventory lookup for Product B'}, 'fault_eligible': False, 'seed': 104491340, 'response': {'tool': 'tool_registry', 'status': 'success', 'output': ['document_search', 'policy_lookup', 'customer_lookup', 'order_lookup', 'inventory_lookup', 'calculator', 'shipping_estimator', 'evidence_checker'], 'latency_ms': 20, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}, {'step_index': 1, 'tool': 'inventory_lookup', 'args': {'product_name': 'Product B'}, 'fault_eligible': True, 'seed': 4154979023, 'response': {'tool': 'inventory_lookup', 'status': 'success', 'output': {'available': True, 'stock': 8}, 'latency_ms': 50, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}], 'actual_faults': []}}]",5,0.2,3,planning_tool_selection
planning_018,full_replanning,True,True,False,False,,,['schema_drift'],Product B is available with stock of 8.,4,2,0,1,140,6,False,"[{'step': 'full_replan', 'attempt': 0, 'content': 'Regenerate full plan from current task state.'}, {'step': 'execute_replanned_task', 'attempt': 0, 'response': {'tool': 'task_executor', 'status': 'error', 'error_type': 'schema_drift', 'output': None, 'latency_ms': 70, 'tool_trace': [{'step_index': 0, 'tool': 'tool_registry', 'args': {'task_description': 'inventory lookup for Product B'}, 'fault_eligible': False, 'seed': 2188189673, 'response': {'tool': 'tool_registry', 'status': 'success', 'output': ['document_search', 'policy_lookup', 'customer_lookup', 'order_lookup', 'inventory_lookup', 'calculator', 'shipping_estimator', 'evidence_checker'], 'latency_ms': 20, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}, {'step_index': 1, 'tool': 'inventory_lookup', 'args': {'product_name': 'Product B'}, 'fault_eligible': True, 'seed': 1112325857, 'response': {'tool': 'inventory_lookup', 'status': 'success', 'latency_ms': 50, 'result': {'available': True, 'stock': 8}, 'fault_injected': True, 'fault_type': 'schema_drift', 'actual_fault_type': 'schema_drift'}}], 'actual_faults': ['schema_drift']}}, {'step': 'full_replan', 'attempt': 1, 'content': 'Regenerate full plan from current task state.'}, {'step': 'execute_replanned_task', 'attempt': 1, 'response': {'tool': 'task_executor', 'status': 'success', 'output': 'Product B is available with stock of 8.', 'latency_ms': 70, 'tool_trace': [{'step_index': 0, 'tool': 'tool_registry', 'args': {'task_description': 'inventory lookup for Product B'}, 'fault_eligible': False, 'seed': 814884693, 'response': {'tool': 'tool_registry', 'status': 'success', 'output': ['document_search', 'policy_lookup', 'customer_lookup', 'order_lookup', 'inventory_lookup', 'calculator', 'shipping_estimator', 'evidence_checker'], 'latency_ms': 20, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}, {'step_index': 1, 'tool': 'inventory_lookup', 'args': {'product_name': 'Product B'}, 'fault_eligible': True, 'seed': 3305719722, 'response': {'tool': 'inventory_lookup', 'status': 'success', 'output': {'available': True, 'stock': 8}, 'latency_ms': 50, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}], 'actual_faults': []}}]",5,0.2,3,planning_tool_selection
planning_018,self_healing,True,False,False,False,,,[],Product B is available with stock of 8.,2,0,1,0,70,3,False,"[{'step': 'initial_execution', 'attempt': 0, 'fault_intensity': 0.2, 'response': {'tool': 'task_executor', 'status': 'success', 'output': 'Product B is available with stock of 8.', 'latency_ms': 70, 'tool_trace': [{'step_index': 0, 'tool': 'tool_registry', 'args': {'task_description': 'inventory lookup for Product B'}, 'fault_eligible': False, 'seed': 3299189510, 'response': {'tool': 'tool_registry', 'status': 'success', 'output': ['document_search', 'policy_lookup', 'customer_lookup', 'order_lookup', 'inventory_lookup', 'calculator', 'shipping_estimator', 'evidence_checker'], 'latency_ms': 20, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}, {'step_index': 1, 'tool': 'inventory_lookup', 'args': {'product_name': 'Product B'}, 'fault_eligible': True, 'seed': 1924260266, 'response': {'tool': 'inventory_lookup', 'status': 'success', 'output': {'available': True, 'stock': 8}, 'latency_ms': 50, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}], 'actual_faults': []}}]",5,0.2,3,planning_tool_selection
planning_019,retry_only,True,False,False,False,,,[],Standard support is 12 months for Product A.,2,0,0,0,80,2,False,"[{'step': 'retry_execution', 'attempt': 0, 'response': {'tool': 'task_executor', 'status': 'success', 'output': 'Standard support is 12 months for Product A.', 'latency_ms': 80, 'tool_trace': [{'step_index': 0, 'tool': 'tool_registry', 'args': {'task_description': 'policy lookup for support'}, 'fault_eligible': False, 'seed': 3104482969, 'response': {'tool': 'tool_registry', 'status': 'success', 'output': ['document_search', 'policy_lookup', 'customer_lookup', 'order_lookup', 'inventory_lookup', 'calculator', 'shipping_estimator', 'evidence_checker'], 'latency_ms': 20, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}, {'step_index': 1, 'tool': 'policy_lookup', 'args': {'policy_name': 'standard_support'}, 'fault_eligible': True, 'seed': 2645107975, 'response': {'tool': 'policy_lookup', 'status': 'success', 'output': 'Standard support is 12 months for Product A.', 'latency_ms': 60, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}], 'actual_faults': []}}]",5,0.2,3,planning_tool_selection
planning_019,full_replanning,True,False,False,False,,,[],Standard support is 12 months for Product A.,2,1,0,0,80,3,False,"[{'step': 'full_replan', 'attempt': 0, 'content': 'Regenerate full plan from current task state.'}, {'step': 'execute_replanned_task', 'attempt': 0, 'response': {'tool': 'task_executor', 'status': 'success', 'output': 'Standard support is 12 months for Product A.', 'latency_ms': 80, 'tool_trace': [{'step_index': 0, 'tool': 'tool_registry', 'args': {'task_description': 'policy lookup for support'}, 'fault_eligible': False, 'seed': 4114308956, 'response': {'tool': 'tool_registry', 'status': 'success', 'output': ['document_search', 'policy_lookup', 'customer_lookup', 'order_lookup', 'inventory_lookup', 'calculator', 'shipping_estimator', 'evidence_checker'], 'latency_ms': 20, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}, {'step_index': 1, 'tool': 'policy_lookup', 'args': {'policy_name': 'standard_support'}, 'fault_eligible': True, 'seed': 3026267702, 'response': {'tool': 'policy_lookup', 'status': 'success', 'output': 'Standard support is 12 months for Product A.', 'latency_ms': 60, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}], 'actual_faults': []}}]",5,0.2,3,planning_tool_selection
planning_019,self_healing,True,True,False,False,,schema_or_output_failure,['malformed_output'],Standard support is 12 months for Product A.,4,0,1,1,160,5,False,"[{'step': 'initial_execution', 'attempt': 0, 'fault_intensity': 0.2, 'response': {'tool': 'task_executor', 'status': 'error', 'error_type': 'malformed_output', 'output': '{bad_json: missing_quotes, broken', 'latency_ms': 80, 'tool_trace': [{'step_index': 0, 'tool': 'tool_registry', 'args': {'task_description': 'policy lookup for support'}, 'fault_eligible': False, 'seed': 2245543082, 'response': {'tool': 'tool_registry', 'status': 'success', 'output': ['document_search', 'policy_lookup', 'customer_lookup', 'order_lookup', 'inventory_lookup', 'calculator', 'shipping_estimator', 'evidence_checker'], 'latency_ms': 20, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}, {'step_index': 1, 'tool': 'policy_lookup', 'args': {'policy_name': 'standard_support'}, 'fault_eligible': True, 'seed': 2490193111, 'response': {'tool': 'policy_lookup', 'status': 'success', 'output': '{bad_json: missing_quotes, broken', 'latency_ms': 60, 'fault_injected': True, 'fault_type': 'malformed_output', 'actual_fault_type': 'malformed_output'}}], 'actual_faults': ['malformed_output']}}, {'step': 'failure_detected', 'failure_signal': 'malformed_output', 'failure_class': 'schema_or_output_failure'}, {'step': 'recovery_action_selected', 'recovery_attempt': 0, 'failure_class': 'schema_or_output_failure', 'recovery_action': 'repair_or_retry'}, {'step': 'recovery_execution', 'recovery_attempt': 0, 'recovery_action': 'repair_or_retry', 'recovery_fault_intensity': 0.05, 'response': {'tool': 'task_executor', 'status': 'success', 'output': 'Standard support is 12 months for Product A.', 'latency_ms': 80, 'tool_trace': [{'step_index': 0, 'tool': 'tool_registry', 'args': {'task_description': 'policy lookup for support'}, 'fault_eligible': False, 'seed': 2940611453, 'response': {'tool': 'tool_registry', 'status': 'success', 'output': ['document_search', 'policy_lookup', 'customer_lookup', 'order_lookup', 'inventory_lookup', 'calculator', 'shipping_estimator', 'evidence_checker'], 'latency_ms': 20, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}, {'step_index': 1, 'tool': 'policy_lookup', 'args': {'policy_name': 'standard_support'}, 'fault_eligible': True, 'seed': 3147836798, 'response': {'tool': 'policy_lookup', 'status': 'success', 'output': 'Standard support is 12 months for Product A.', 'latency_ms': 60, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}], 'actual_faults': []}}]",5,0.2,3,planning_tool_selection
planning_020,retry_only,True,False,False,False,,,[],Refunds are allowed within 30 days for Product B.,2,0,0,0,80,2,False,"[{'step': 'retry_execution', 'attempt': 0, 'response': {'tool': 'task_executor', 'status': 'success', 'output': 'Refunds are allowed within 30 days for Product B.', 'latency_ms': 80, 'tool_trace': [{'step_index': 0, 'tool': 'tool_registry', 'args': {'task_description': 'policy lookup for refund'}, 'fault_eligible': False, 'seed': 3862334885, 'response': {'tool': 'tool_registry', 'status': 'success', 'output': ['document_search', 'policy_lookup', 'customer_lookup', 'order_lookup', 'inventory_lookup', 'calculator', 'shipping_estimator', 'evidence_checker'], 'latency_ms': 20, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}, {'step_index': 1, 'tool': 'policy_lookup', 'args': {'policy_name': 'refund_policy'}, 'fault_eligible': True, 'seed': 449753721, 'response': {'tool': 'policy_lookup', 'status': 'success', 'output': 'Refunds are allowed within 30 days for Product B.', 'latency_ms': 60, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}], 'actual_faults': []}}]",5,0.2,3,planning_tool_selection
planning_020,full_replanning,True,False,False,False,,,[],Refunds are allowed within 30 days for Product B.,2,1,0,0,80,3,False,"[{'step': 'full_replan', 'attempt': 0, 'content': 'Regenerate full plan from current task state.'}, {'step': 'execute_replanned_task', 'attempt': 0, 'response': {'tool': 'task_executor', 'status': 'success', 'output': 'Refunds are allowed within 30 days for Product B.', 'latency_ms': 80, 'tool_trace': [{'step_index': 0, 'tool': 'tool_registry', 'args': {'task_description': 'policy lookup for refund'}, 'fault_eligible': False, 'seed': 2286093188, 'response': {'tool': 'tool_registry', 'status': 'success', 'output': ['document_search', 'policy_lookup', 'customer_lookup', 'order_lookup', 'inventory_lookup', 'calculator', 'shipping_estimator', 'evidence_checker'], 'latency_ms': 20, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}, {'step_index': 1, 'tool': 'policy_lookup', 'args': {'policy_name': 'refund_policy'}, 'fault_eligible': True, 'seed': 2259941206, 'response': {'tool': 'policy_lookup', 'status': 'success', 'output': 'Refunds are allowed within 30 days for Product B.', 'latency_ms': 60, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}], 'actual_faults': []}}]",5,0.2,3,planning_tool_selection
planning_020,self_healing,True,False,False,False,,,[],Refunds are allowed within 30 days for Product B.,2,0,1,0,80,3,False,"[{'step': 'initial_execution', 'attempt': 0, 'fault_intensity': 0.2, 'response': {'tool': 'task_executor', 'status': 'success', 'output': 'Refunds are allowed within 30 days for Product B.', 'latency_ms': 80, 'tool_trace': [{'step_index': 0, 'tool': 'tool_registry', 'args': {'task_description': 'policy lookup for refund'}, 'fault_eligible': False, 'seed': 1022587716, 'response': {'tool': 'tool_registry', 'status': 'success', 'output': ['document_search', 'policy_lookup', 'customer_lookup', 'order_lookup', 'inventory_lookup', 'calculator', 'shipping_estimator', 'evidence_checker'], 'latency_ms': 20, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}, {'step_index': 1, 'tool': 'policy_lookup', 'args': {'policy_name': 'refund_policy'}, 'fault_eligible': True, 'seed': 227013062, 'response': {'tool': 'policy_lookup', 'status': 'success', 'output': 'Refunds are allowed within 30 days for Product B.', 'latency_ms': 60, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}], 'actual_faults': []}}]",5,0.2,3,planning_tool_selection
contradiction_001,retry_only,True,False,False,False,,,[],Product A has standard support for 12 months.,3,0,0,0,175,3,False,"[{'step': 'retry_execution', 'attempt': 0, 'response': {'tool': 'task_executor', 'status': 'success', 'output': 'Product A has standard support for 12 months.', 'latency_ms': 175, 'tool_trace': [{'step_index': 0, 'tool': 'document_search', 'args': {'query': 'Product A support policy'}, 'fault_eligible': True, 'seed': 395034193, 'response': {'tool': 'document_search', 'status': 'success', 'output': 'Product A has standard support for 12 months.', 'latency_ms': 80, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}, {'step_index': 1, 'tool': 'policy_lookup', 'args': {'policy_name': 'standard_support'}, 'fault_eligible': False, 'seed': 1562924591, 'response': {'tool': 'policy_lookup', 'status': 'success', 'output': 'Standard support is 12 months for Product A.', 'latency_ms': 60, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}, {'step_index': 2, 'tool': 'evidence_checker', 'args': {'answer': 'Product A has standard support for 12 months.', 'evidence': 'Standard support is 12 months for Product A.'}, 'fault_eligible': False, 'seed': 959803741, 'response': {'tool': 'evidence_checker', 'status': 'success', 'output': {'supported': False, 'answer': 'Product A has standard support for 12 months.', 'evidence': 'Standard support is 12 months for Product A.'}, 'latency_ms': 35, 'fault_injected': False, 'fault_type': None, 'actual_fault_type': None}}], 'actual_faults': []}}]",5,0.2,3,contradiction_resolution
